Label,Text
1,风扇较响，担心用了一段时间后会成噪声；游戏不爽，不过没办法；因电池原因，相对较重
1,"性能很好!配置不错!自带系统,开机可以用.VIST比传说中的好用.送货很快!当天14点下单,次日早11点到货!"
0,"一个字：差！ 设施差，服务差，环境差。能想到的一切都差！！！！！ 宾馆反馈 2007年12月10日 ： 酒店已注意到了,部分房间已开设改建"
1,"定位是网本, Linux系统是绝对够用了. 特别是Moblin的这个发布版本, 简直就是为这种只用来上网冲浪量身订造的. 界面设计, 还有功能键都十分方便贴心."
1,"散热一般,已开始还以为安装系统的时候温度较高,后来发现实际使用起来底部也是很热的,最好搭配散热装置,做工比较细致,但细致处不够完美,合上盖子有一点点倾斜"
1,看了《饮食定生死》，觉得它是一本通俗易懂的健康科普读物。从中我认识到了食物对健康的影响是如此之大，许多的疾病发生与饮食健康有关，正确合理的饮食可以让我们远离很多疾病。同时，也让我知道了那些对我们有益的功能性食物在健康调理方面的作用。在正确的医疗后配合功能性食品的调理，使我们的疾病康复得更快。螺旋藻我在吃，感觉不错。
0,有点小，字体看着不舒服，习惯了就好！毕竟够轻薄。 京东的送货要批评一下，星期六下的单，星期三才到。 价格贵了点！
1,订购价4599元，用了150元的东卷。再加上送的大礼包。收到货的时候居然涨了200元。性价比不错的本。
1,再看的过程中，每每想到回家能看到这本书，就很兴奋，自己也沉浸在故事里，跟着故事的人物命运跌宕起伏，特别喜欢元天寰，如果拍成电视剧，该有谁来饰演这个极具张力和故事性的人物呢，想来想去没有……还是那这个人存在我们每个人的心中吧！现在看完皇后策，再看别的书，还是无法从皇后策里面走出来，还是感觉现在看的书没那么过瘾！推荐珍藏
0,"内存偏小！还得自己加！预装VISTA 系统运行的速度有点慢了!读光盘的时候,声音很大!要是送个包就好了!"
1,性价比高，外观还是不错的。GF130M显卡在笔记本里算是可以的了~T4200性价比要比T6400高很多，也就在2级缓存稍微差点。
0,脏 吵 小 慢 就不多说了。 主要是安全问题！！！！ 忘了带门卡，正好看到服务员在附近，就叫他开一下门。她居然连我名字都没问直接开门让我进去了。瀑布寒…… 从来没见过这么方便的，要是小偷，哈哈，肯定笑死了。我电脑psp什么的还在房间，丢了都不知道找谁哭去
1,"还行,房间小是不可以抱怨的，因为这是在香港,如果是来购物的话是个不错的选择!"
1,看中它的超长待机买的，暂时没有测试实际使用时间，键盘手感也不错。
0,外观有点死板，好像电池一般般，建议移动办公用户不要选用。要加内存比较麻烦，肯定会破坏保修贴纸。
1,当时买这个本儿就是冲着它漂亮+电池，性能啥的小本儿也没什么追求 不过升级了2G内存+重装了vista之后感觉还是不错的 而且比较皮实，去电脑城看了其他品牌的上网本后，尽管这个当时贵一些，还是入手了
1,对这个欲装的系统不感冒，从装费劲 01，bios营盘模式该ide 网查linux改xp有的不该ide 02，把bios设光盘启动 03，放入xp盘 04，继续安装 05，放入提供驱动盘挨个装，ok
1,GL40主板为GM45的减低配置版本~搭配T4200和DDR3 1066，这样完全发挥不出应有的性能~ 而且网卡和无线网卡均没用兼容性不好的Atheros，至今改装XP后无线网卡依然无法正常工作
0,1.声音效果粗糙 2.机器本身以及屏幕爱吸尘 3.自带的vista home 不实用
1,这本书没白买，在小面积居室内怎样增加收纳的空间有很多创意，大到家具的布置，小到柜子里的收纳，很实用兼顾美观。基本上都是讲100平方以下的居室的收纳。适合普通家庭。以前总觉得家太小，东西没地方放。看完后，居然清出一小柜子，给我女儿挂衣服。下一步，打算清理书柜，腾出地方，放新书，再下一步，就打算增加几个篮筐，解决我堆放旧报纸和女儿玩具的问题。
0,送货时间太长，从订货到我手里足足用了6天。还有不是说免运费吗？为什么还收了我8块钱。
1,"小巧,轻便,性价比突出 送的礼品比较实用,(当然是指除了瑞星以外的产品!)"
1,先看的＜相亲以后＞，以为是风格很一致的作品，没想到气质上还是有很大的不同，估计因为都是女性视角的小说，才把它们归到一个系列．相亲我非常喜欢，因为故事更加有趣，语言更幽默，里面展示的状态更令我好奇和向往．而＜大爱晚成＞有一种大家闺秀的感觉，很矜持，很凝重，很高雅．但两部小说共同的特点都是故事的可读性很好，让人能够轻松的阅读．
1,发热量没有解决，散热效果不理想。基本上CPU要保持在50度以上。其次，在促销消息中明明写着支持靓彩技术，可是系统安装完毕后根本就用不了splendid，快捷键fn+c也就不能用。内存的性能稍微差了些。
0,房间配置很差，真可惜太仓没有如家和锦江之星，下次不会再入住这家酒店
1,蓝牙就是启动不了，不知道怎么搞。下面的控制板不是很好用。小屏幕还在适应中。
1,屏不错，，我装XP很顺利，不知道别人怎么装的；数字键偏软，主要是看重电池，不过到底好不好要多用一段时间才知道
1,方便，速度也还可以，一般的办公可以了。 续航时间很长，这个很好
1,散热一般，从触摸板到右手掌托有些温热，USB只有三个，太少，不过分配到是比较合理
0,非常差，入住半小时就想退房了，地毯很脏，浴缸里特别恶心，什么都有：头发，灰泥等而且，根本没有什么游泳池，携程的宣传也有问题 我本来定了两天，住了一晚就退房了，很巧，退房的时候旁边一个哥们跟我遭遇一样，他边退房边打携程的电话定下一个酒店…… 我是online定好了~
1,： 配置不错，奔腾双核感觉也不差~价格合适 不足： 装系统比较麻烦~ 总结： 不错，对得起这个价钱
1,性能强悍，P8600的U，单条2G DDR2 800内存，独显，完美屏，同等配置其他品牌最少也得7000 Vista评分：CPU5.3 内存：5.3 硬盘5.3 显卡驱动还没有装：1.0
0,买了半个月了，还没发现什么大问题，小问题多少有些，用了一天电脑还是微热，也没有其他本本那么响
1,烤漆个人感觉比惠普的好点，发热控制得不错，感觉比我以前用的惠普散热好一些。喇叭够响，屏幕效果还行，虽然比不上SONY的。256M的显卡目前跑游戏还够用。
0,为保护环境，第二天我没要求换床单等，但床还必须要整理好。他们只是草草搞了一下，皱巴巴的，实在达不到四星。二星还勉强。 价格系统与国际惯例相差甚远。给我留下的印象这是一家黑店，能斩到一个就斩一个。希望其他要入住该酒店的客人要对其价格从各种渠道，各时间段认真核对，才下订单。如有必要可随时撤单，以免挨斩。
1,散热确实不太好。显卡说是3450装上驱动显示是3400。没有同方服务金卡，只有一个电池的延保卡。要是再送包和鼠标就更好了。
1,"对用户安装系统和驱动的服务支持不好随机资料和官网上没有任何相关的安装说明,要用户自己摸索,查找,下载. 安装过程中有""暗门"",如BIOS设置、HDMI安装等.容易导致不了解的人不能装全驱动.　"
0,电池似乎远没有8.5小时那么久，巧克力键盘也有一点不太习惯，感觉很单薄。
1,"推荐这里的日式大床房,很舒服! 千万不要住没有窗户的房间啊,很闷,最好住在五层,三层的空中花园会引来不少虫子."
1,不知道是不是CPU的频率高的缘故，还是散热不好，感觉键盘左半边还有左手掌托处很热，CPU待机都有57度硬盘47度，比F8系列的CPU待机47硬盘39显卡47差很多。还有就是内存太少，需要自己再加一条。
0,前台接待服务太差，去前台办手续的时候爱理不理的，，我住的是3栋，不跟前台一栋房子，很难找，也没服务员带过去，不过房间和环境还可以，空气很好！！
1,稳定性非常好，使用起来噪音很小，运行稳定，很少出毛病，而且还有上门服务
1,交通很方便，房间小了一点，但是干净整洁，很有香港的特色，性价比较高，推荐一下哦
1,这一套书我基本买齐了，也看了好多本了。是利用闲暇时间巩固英语，学习知识的好东东。当然，再好的东西也要适合才真的能用上，如果你觉得你目前的任务是冲刺学习，那这书不一定适合你。但是，如果，你想有一个长效的学习习惯，你就可以考虑这套英文读物。另外，MP3也很不错，可在上下班的路上听，就像听广播小说，在娱乐中提高了听力。
1,很好的酒店，为我司尊贵客户预订，周末入住行政楼层，28楼行政楼层落地窗户，朝南房间视野很好，可以俯瞰延安西路高架，由于是顶层，高架的隔音也很好！硬件设施很好，符合四星级标准！美中不足是行政楼层房间有些狭小，空间略显不足！ 另外，还有一点就是隔音不是很好，我们入住的客户有严重失眠，常被门外的脚步声和喧哗声惊醒！有待改进！ 总之非常值得推荐入住！
1,价格和配置都是这台机器的亮点，尤其是用AMD780G系列的笔记本性能相当不错，虽然是集成显卡，但应付各种日常任务有余！散热方面不算太热，比起我旧的SONY，简直可以说大毛见小毛了，一点也不烫手！
1,儿子四年级，对一些历史事件显示出浓厚的兴趣，我趁热打铁给他买些书来看。这本书买回来一家人经常推选一个人来读给大家听，共同分享，甚至共同设想、讨论当时的场景，孩子也经常能表达出他独到的理解……这是一个百家争鸣、英雄辈出的年代，这些历史典故对一个男孩子的影响肯定是及其深远和难以估量的……我和先生都这么认为
1,"1\象前面评价的服务态度非常好,前台接待很棒. 2\房间用品设施还可以,就是窗不能开比较郁闷,有点味道的,开了空调还好. 3\地理位置很好,离地铁很近,离商场很近,逛街方便. 4\就是携程没有早餐比较讨厌.呵呵,还看到有人办婚宴.400元还可以了."
0,电池续航能力偏弱，用不到两个小时就没电，没系统光盘，机器上容易沾上指纹
1,完美屏。显卡是65nm的，估计是9300GS的马甲，nVidia的老把戏，估计再这样玩下去要NV倒闭了。这一点上Gateway倒是没有责任，毕竟3999的价格摆在那里。显存是ddr2的。散热的确可以，网上的评测倒不完全是枪文。升级到了4GB内存，用起来还是可以的。玩WoW的设置多调试几次，可以开到不错的水准并保持流畅（全屏1366x768哦）。
0,"服务实在是太差了,居然没有跟我说就把我房间的窗帘取走了,而且打电话竟说没有就不给我换"
1,我觉得这本手册的优点：1、开本小巧、精装本，便于携带。2、手绘图，绘制准确、细致，鸟的各种姿态、成鸟、亚成、冬羽、繁殖羽、雌雄基本都有。3、实用，避免了枯燥的学术描述，内容简介明了，侧重鸟种的辨别。不足：1、缺少拉丁名，不便于查阅鸟种。2、没有鸟名目录。总体上看还是不错的，弥补了目前常用的鸟类图鉴不详细的不足，建议观鸟初学者使用。
0,散热有些差，可能HP的通病。右下面有时热的太过分。 价格降的速度太快（刚买就掉了500，汗，电子产品就这德行）。
0,没系统 对菜鸟来讲是种折磨 还不送XP驱动 官网上的声卡驱动不对 找了会才找到对的
1,外观不错，速度可以，键盘舒服，发热小，电池时间长，送货快，性价比高。
1,外观漂亮，做工精致，看得出是下了番功夫，白色也很适合MM用，配置不错，也比较均衡，能用上好一阵了
1,有人说，21世纪是东方的世纪，而东方得看中国的崛起，我想：是的，21世纪是中华民族复兴崛起的世纪！但是这种崛起的前提是我们必须清楚认识自己，看到自己的不足，也要看到自己的优势，即是中国的影响力，对世界的影响力。我想这本书很好的从某一角度为我们指出了这些我们想要了解的东西！
1,"现在国内这个价位的本本大部分都是预装BASIC系统,如果可以的话,应该预装PRIMIUM系统.BASIC系统太丑陋,用起来还没有XP好."
1,相对价格而言，很不错。可是我订的商务大床房间隔音太差，隔壁房间电话声音、咳嗽声等清清楚楚，太没私密空间了。
1,外观漂亮，显示色彩鲜艳，声音效果好，质量轻。是一款非常适合女孩子用的本。
1,A面很亮，早上当镜子用了一下。风扇声音很小。散热也很好。装系统的时候必须先把C盘格式化，克隆版的XP要注意了。现在在下驱动。
1,帮老板买的自己一直用T系类，所以当老板说需要个不是很贵的小本，我马上推荐X200
1,房间设施陈旧，沙发大概是50年代的，卫生间很小。早餐种类挺多，旋转餐厅不错，交通方便。
1,1、字体并没有那么小，10寸只是页面上显示的东西少了，字体没变小 2、轻便，速度也不错 3、硬盘够大
1,就是801.11n的无线网卡不容易找路由器搭配。 对京东发货速度有点不满意，订单4天后才能够在ems网站上找到信息。ems走的挺快。下订单后5天收到货。货从ems网站查只走了一天。
1,是一家很实惠的酒店，交通方便，房间也宽敞，晚上没有电话骚扰，住了两次，有一次住５０１房间，洗澡间排水不畅通，也许是个别问题．服务质量很好，刚入住时没有调好宽带，服务员很快就帮忙解决了．
0,很一般。性价比很差。跟上海的快捷酒店相比，价格贵，服务差； 外面空气不错。但是内部装修亟待改善； 窗户的高度太低，不小心会摔下去； 令人匪夷所思的是，订的是大床房，但是床却是坏的；感觉很不好。
0,入住的是绿色套房，不知道绿色在哪里？地毯确是很脏，床很硬，会响，没有空调，不可以调节冷热！欢迎水果不知道放了多少天了，没敢吃。660一天不值得啊！
0,1、笔记本底部4个胶垫不平，打字总是左右晃动。 2、时间无法保存，只要断电后时间归零。 3、mcafee不能注册。
1,一本最近几年来少有能让我拿到手就一口气读完的好书。赵老师一生的思想历程，读之惊心动魄。很喜欢赵老师提出的“天文地文人文神文”的大尺度框架，拥有这样开阔的认知领域，拥有属于自己的科学，艺术和哲学的宗教，的确能让人生充实而幸福。天地者，万物之逆旅，光阴者，百代之过客，浮生若梦，为欢几何，相信这本书值得每一位追求丰富内心世界的读者阅读。
1,书中摄影作品以及文字都向读者呈现另一个完全不同的时空，我想热衷于此苦旅之乐的人们，受得起苦，觉得万分值得的也是这一份精神体验的快乐。我心向往之，然亦有自知之明，若是亲历，则必全然困扰于苦而乐不起来……于是折中为之：安坐于最无奇、踏实、安逸的自己书房，摩挲纸面，边看边叹，叶公之乐……（验证码跳出“无受”二字，颇有意思）
1,地理位置很好，在南湖旁边，透过房间的窗户就能看到南湖，很是写意。 酒店的服务也不错，就是酒店的地毯看上去太脏了
1,需要该Bios中的设置，装XP比较麻烦 驱动盘不能在XP系统中使用，比较麻烦
1,屏幕不错，只找到一个坏点。用新萝卜家园的XP盘装的系统。用起来不错。屏幕还够大，键盘也行。配了一根2G的内存加上原来的有3G了。速度还行。没有卡的感觉。
1,订的是标A，房间装修比较新。只是洗澡的热水要等个快7-8分钟才热起来。 附近很热闹，楼下就是文庙，有些古色古香的闽南建筑，对面就是铜佛寺，在走点路不远就是关帝庙和清真寺。不过离汽车站有些距离，步行要20分钟左右。 不过标A的房价只在周末才268（无早餐)，平时要300.只是现在星级的酒店好像都挺吝啬，瓶装水都没要出钱，反而现在商务酒店都会免费送2瓶水。
0,"此酒店环境太差,服务一般,卫生间洗澡起来像涨水灾一样,酒店也未评星级,更可气的是一楼的歌厅,晚上吵得简直没法睡,大家要知道在高原地区没睡好觉是多么难受的,而且通过携程所订的房间酒店会安排最差的房间给您.我希望携程以后对会员酒店应该更严格审查."
1,机器做工很好，设计很内联，依然有ThinkPad的风范。轻薄做得很好。包装非常严谨，显示效果还不错。送的包感觉做工不错。
1,风扇转的比较频，这好像是Acer通病，音质没49系列好，电源插口有点紧不太爽，每次拔出要花点力气，还有装系统比较麻烦，建议acer以后直接放个dos方便安装。
1,"机子确实比较热.... 屏幕没有卡扣,很不习惯,怕时间久了屏幕转轴松后,合不严实了."
1,"还补充一点就是,家长要和小朋友一起看,引导小朋友想出更多奇妙的东西,这才是主要的,书中教了的方法,家长要引申出来,希望小朋友可以尽情发挥他们丰富的想象.让他们想得更多,动脑动手得更多"
1,我是中国之声“今晚听吧”的听友，听到尹老师做的这一次节目，就立即想购买此书。可是问遍了我们这所有的书店，竟然没有。于是，我只好抱着试一试的态度上当当网看，因为第一次网上购书，也没抱多大希望。今天书来了，感觉很好，当然是指当当的服务、价格、质量，同时挑了几篇看，三个字“太棒了”。今后，我还会在当当购书。
1,刚开始看这本书，心情很轻松，兰心与小猪是一对无敌可爱的搭档，虽然各自都有着家国天下的重担，但是为人处事却不乏夸张诙谐，总是这一对配对很难对的家伙。尤其是看似女强的搭配，却更衬托了小猪为人的宽厚儒雅，风度翩翩~后半部分开始进入坚持的情节旋律当中啦，看得俺蛮捏一把汗的，对荧惑的结局其实有点小伤心啊……他真是个让人心疼的伏师啊。。。
0,散热不行，一热起来，系统就慢了，哎，买了个散热底座没效果，郁闷
0,帮朋友订的，反馈说不好！所以咯下次不再订这个酒店了！
0,在临安还算是个不错的酒店，但是现在越来越差了。房间地毯非常脏；窗户隔音非常差，外面就是马路，只要有车就很吵；卫生间挂毛巾的地方都没有，除非台板下面；没有免费的饮用水；总台的服务很差，好像是你欠她的。不过也有好的方面：最近一次入住长话免费打，虽然我几乎不打；早餐不贵，而且很多健康食品。
0,"没有操作系统,自己装花了不少时间,而且驱动很麻烦,还有光驱响当当,厉害"
1,【荐书】大概很多中学生乃至大学生、成人都会对我们所处的这个世界、这个宇宙充满了好奇的吧。那么这本书就是您不错的选择。立足于高中的基础知识，深入浅出，让您在满足好奇感的同时却不会觉得很多知识自己不了解的自卑感与烦躁感。同时，又让我们能够扩大知识面，于是在朋友面前又多了一个话题——让你不至于在提及这一类问题时成为局外人。
1,白色的本本，既小巧又漂亮。续航时间够长，在外面待一天也不用担心电源问题。当初买这款本本，主要是看中这一点。运行速度也不错，足够应付一般的办公需求了。
0,标准内存太小，自己加了一个！没有自带的恢复光盘，重装系统后驱动有问题，自带的快捷键无法使用，还好网站上可以讲驱动全部下载使用
1,终于看完杜拉拉2，感觉有种狐尾续貂。里面的理论对刚进入职场的新手来说实在太深奥。宽带薪酬，测评系统等全部是HR的内容。题目真的不应该叫杜拉拉升职记。可以换成HR方法大全？人物也越来越多，越来越不相干。最后的结尾更难让人明白，别再写杜拉拉三了，佳作就是这样写续写续写废的。就像是还珠格格系列
1,这本书我又反复的读了几遍，作者的语句虽然没有别人太好，但是写童年就是一件很宝贵的记录，因此童年的趣事不管你写的怎么样，只要能读得懂，就是一本很精美的文章，让你百读不厌！我现在准备要到青年了，我打算也要把我的童年趣事向作者一样写得有声有色！
1,性价比高，外观大方，稳重，该有的功能都有了，最爽的是音量可以用手触摸滑动调节。
1,说它不错是因为这本书上的习题与学校的教材同步。一年级的上学期孩子就想买这本书，当时感觉学校的作业量太大了，没必要再多作一些题。一年级的下学期作业开始减少，为了考试之前的复习，买了这套书。平时我们是不作的，只是在考试前作，这样可以检验孩子对知识的掌握程度，然后再针对掌握不扎实的知识点进行重点复习。
1,天府丽都喜来登饭店不错。价格比较实惠。硬件绝对够五星标准了。环境也很好。服务很到位。2007年3月入住了一次。寄存行李的人很友好 位置靠近人民广场，绝对是黄金地段。 就是门口的那条路是单行线，这个要大家注意
1,一贯的散热优秀性能。还没有用多久，公司前面已经买了两台，觉得一是散热，二是一键恢复，三是皮实耐用稳定，这几条促使我又买了这一台。
0,塑料感很强，外观一般，做工不怎么样，拿到键盘上边是翘起的，还好压了一下就下去了，估计装配时没有扣好，不然就要送修了。
0,半个多月过去了，我还没收到书呀？？怎么回事？？？？什么时候收到书？？？？
1,1：外观不错，很适合MM用。 2：性价比高，该有的功能都有了 3：完美屏，反应速度很快
1,这是买第二套了，送给小侄子。故事很有趣，语言轻松活泼，宝宝听了一遍又一遍。故事里隐含的知识点，有的连我自己都不知道，不过都是宝宝特别好奇的东西。宝宝每天都缠着我讲，讲完之后，还要拿后面的游戏来考考我。有时候，我假装不知道，或者故意说错点什么，他就乐得咯咯的。
0,"入住退房慢,电梯慢,超市破,房间旧,服务态度差!"
0,1 房间很小，地毯很脏，白毛巾显黑色 2 中央空调有异响，后半夜只好关掉 3 洗澡水忽冷忽热
1,1、如果附送正版操作系统就好了； 2、如果内置摄像头及耳麦就更完美了，哪怕多花一百大洋也值啊。
0,1、屏幕反光太历害了，想出镜面屏的人太缺德了。没办法，我找一圈，发现只有thinkpad t系统有款是普屏的，太贵了。
1,东西不错，外观设计的好，做工精美，质量可靠，京东的送货速度很快！京东的东西质量还是比较放心的，没有多大问题，包装也不错，发货速度赞一个，基本当天都可以发货。东西刚用上，很不错，比想象中要好。
1,地理位置优越，服务员态度也相当不错。值得推荐。
1,便宜的价格，在这个价位来说，配置应该说是最好的了！刚开始用，没发现什么缺点
0,即使堕落，即使痛苦，即使贫穷，即使卑微，即使身无分文。我们只要善良，只要勇敢。这。就是我们自己的世界。这不仅仅是一本儿童读物，在看似幼稚无趣的情节里，你会读出人性。你会想，假使世界的每个人都会像这位公主一样，那么，还会存在暴力存在苦难存在不公平吗。不会的，如果世界的每一个人都认真读一下这本书。你会看到。万物复苏。春暖花开。
1,这是第三次点评，纯粹是为了拿积分。 没什么可以多说了，服务不错。
0,散热性大了点，开机一会就发烫，驱动不怎么好弄，但基本搞定，摄像头不太好
1,C盘也太大了，找个可以在VISTA下能分区的软件费了蛮大力气。外壳太薄了点，给人一种没有信心的感觉。
0,酒店环境不好，气氛也不好，我和老婆刚刚住进去就有小姐打电话来问要不要特殊服务，真是恐怖，老婆说啥也不住在那边了，最后，我勉强说服老婆住了一晚上，但是到了后来，更是恐怖，居然没有开水供应，然后，还要自己烧水，但是烧水壶居然已经长了毛，后来有个服务员勉强给换了一个，但是还是这样，我当时不知道该说什么好，最后我们买的矿泉水，勉强对付了
1,世界著名比较法学者大木雅夫之著作，该学者为德国比较法学者茨威格特之高足，曾留学德国，精通数种外文，对比较法学更是有自己深刻而独到之见解。作为东洋人，其思维成长之文化氛围与中国有些相似，因此研习此书对学习比较法的中国人来说，当有极大之裨益。可将此书与茨威格特氏之比较法总论对读，必可获益匪浅。
0,降价太快~ 早找到就多等几天了 才一个月就降了500 现在还送无线路由器。哭~~~
1,"样子很不错，键盘""看起来""手感也很好，机子散热相当的好，屏幕也很亮，是惠普的东西…………"
1,房间很不错，到底是在比较偏僻的九龙城，所以房间就是比市区里面的大上好多。 如果不是时间很赶的游客，推荐这家酒店。就是要考虑到每天都会增加12元港币的小巴费用。
1,惠普的商用本散热还是很不错的，这款b系列的本也不例外。外观简洁，银灰色，很喜欢。做工很精致，屏完美。
0,酒店规模大，楼层没有设置服务人员房间，所以找不到服务员；房间较冷（尤其是一层），订时务必要订二层以上。
0,2006年12月16号住了一晚，因为看过ctrip的住户点评区，直到比较吵，专门要了一间8楼的，不靠街面的房间，结果还是吵到不行。而且房间隔音很不好，室外的一点点动作都听的清楚。 其次，水龙头的流水真叫那个小啊，虽然中央空调打到30度，淋浴的时候还是冻得不行了，只要随便冲洗一下作罢。
1,外观是重点，的确挺好看，有点imac的风格，不过拿到手的机器上面不知道蹭了点什么黑，还好能擦掉，而且最让我郁闷的是y330这款在vista下对显卡的评分竟然比我的y430还高！要知道我的430可是顶配那款啊，p8400cpu的那款，郁闷~~~~给女友买的，她是超满意啦，我看着也觉得不错，及时又掉了100元，郁闷~
0,京东的客服专业知识有待提高的。笔记本的配置说不清楚，一会儿说有HDMI，一会说没有。送的原装包很垃圾，只能是一般的电脑包，请不要说是原装包，误导消费者，我们这里麦德龙都卖3699了。价格可以再便宜点。
1,配置中庸，同配置同档次，价位最低。满足一般工作，学习，游戏足矣。一排触控开关感觉还是挺爽的。显示屏真的可以当镜子用，不知算是优点还是缺点。
1,USB端口少 漆面太爱沾手印，得随身带着清洁布。。。O(∩_∩)O哈哈~
1,性价比高，屏幕大，从大小上来看最适合家用，看电影网游戏很爽，声音也很大。全键盘，要习惯以后还真方便，机器发热的地方在数字小键盘下面，平时都触不到。装了XP和vista双系统，所有硬件都兼容。驱动用的全是自带光盘里的。
1,驱动很好装的，在官网上都有，自己又买了个三星DDR2-667的1G的内存，用了一下午感觉很好
0,"地面脏,非常不舒服,热水忽冷忽热,浴室太暗,与两年前入住时,差异非常大,原本预定住两晚,最后只住了一个晚上,前台服务不佳,刷卡刷了大半天,还是没成功,才说机器坏了,真是差劲....."
1,京东的配货速度是越来越快了，值得顶一个。东西也蛮不错的，完美屏，功能强大，实惠，是咱老百姓的极佳之选。在这个价位能有这样的机型，实在难得，京东加油。。。支持你、、、、、
0,稍微重了点，在就是不支持蓝牙，让人很郁闷，买了个无线蓝牙罗技鼠标，不能用~！在其他的还没有发现什么
1,一个小孩子需要我们给他挑选优良的书籍来充实引导指明他自己的路，使他不迷失，自信，独立，健全人格，从小培养孩子的阅读兴趣是必需的。这套新蕾出版社的外国获奖系列童书，大体都是好的，适合育红班学龄前到小学，有些故事大人在给小孩讲的同时都会很受启发。如果有能力，建议买一套，让孩子多看书挺好，文学滋养心灵。
1,"房间够大，设施一般，可以免费上网,可惜没有早餐； 停车场很大,自驾车交通方便； 楼下面对着那个生意超级好的夜总会，一直吵到凌晨2点。 总体觉得：在汕头来说，性价比还是可以接受的。 补充点评 2007年10月30日 ： 住了两次，9楼和6楼，感觉相同。"
1,我住的是新毫华海景房 唯一好处是可以看到海 但房间很小 很旧 是很老的一家酒店 下次有机会来大东海的话 应该不会选择这家酒店了 这家酒店唯一的优点是交通方便 虽然是老酒店 但卫生做的很好 补充点评 2007年12月24日 ： 房间实在太小了
1,?款?子只能?Vista，才能?示??卡，如果?XP，??就不被??出?，?句??，只有集成?卡被??，Vista的系?很大，占10多G，整???都很慢，很苦?，?在?盼???快推出XP的?卡??
0,我正在写这本书的心得，勘误和疑点，有兴趣的朋友可以访问我的网站，交流切磋。www.smallstonesoft.com
1,键盘右侧的“蓝牙、无线、省电模式”快捷键貌似没有用，点了之后看不到什么变化，也不见亮指示灯；由linux改装xp特别麻烦，对装系统不很精通的人而言，一不小心，就简直成了噩梦一场！（具体见“总结”部分）
0,"房间只能算很一般.设施已经相当陈旧.前台的服务水准有很大的问题.没有预授权,2天的房租需要先结算,还要支付押金.住遍中国及国外那么多酒店,没有遇到这样的事情.地理位置还可以!只是这个价位,在深圳别的选择多的是.以后不会再安排客户住去那里."
0,箱子上的标签被割掉了一部分，本本底部的一个标签被揭掉了，也没给一个说明
1,开始装了XP，但是驱动真的很难找...最后放弃了，装了Vista...用带Ghost的PE来备份...
0,光驱换成dvd刻录就好了，哪怕加点钱。1g内存有点少。没赶上加1元送内存，遗憾
1,1.预装的LINUX会影响安装XP或VISTA 2.左端散热口会影响本本键盘，夏天用恐怕要装底座 3.驱动安装盘并不好用
1,外观靓，重量还比较轻，运行起来声音很小，晚上用应不会影响到别人。 送的包包很结实，比较好用。 屏幕看上去比较细腻。
1,上了大学后，经历了周遭无数女生恋爱的告吹，感受了无数明明自己没有安全感却还要给别人温暖的真情，开始明白无论女生多可怕她们也只是天使与恶魔的统一。我们的生活有太多的麻烦，无论是过去的还是没过来的，我们需要寻找安慰，找寻出口，追逐快乐，取得幸福。所以有一本圣经总是好的，有一本圣经总会让我们觉得在成长的道路上并不孤独。
0,重量是重了点，长时间运行热量还是有点的，带VISTA基本就是鸡肋，小本还是用XP，驱动盘中竟然没有XP驱动，需要网上去找，比较麻烦
1,拿回来装系统的时后才发现屏幕有个坏点 当时验机的时候我就怕有坏点 dos系统没法验证 回来才发现 看来买电脑 最好带个安装盘 不然真是闹心~~~~
0,很破的宾馆和招待所差不多，服务也有问题多找钱还给她连声谢谢都不说气死我拉，早饭跟本不是人吃的，房间送餐送完了就没人来拿餐具了晕倒，点了一个红烧牛肉牛肉上都是淋巴都不敢吃而且要48元一份。只有网速很快能到2M，不过建议不要入住太差拉。
0,预装dos，要自己改XP，随机不带驱动光盘（只有VISTA驱动光盘），不人性化
0,没啥不好的！就是送来的时候，包装箱有点小破损，而且封条也破了一点，但仔细检查之后发现没有被打开过，让人虚惊一场！建议以后送货时，送货员要多加小心！
0,"2月20日通过携程订的房,结果告之没有普通标房只有行政标间,入住后发现什么行政标间,根本就是普通标房吗.估计酒店和携程在打马虎眼,298的价格实在不值.后来逛街看见四星级的漳州大酒店,真后悔没住那儿只不过贵100元.还有退房时居然以侄子流鼻血弄脏了被子为由要加收洗衣费.鄙视~~"
1,"京东送货还是满快的...华硕的东西没得说, 公司很多正版的XP,安装XP的速度很快,大概15分钟.全部驱动加常用软件装好大概一个小时 配合无限鼠标,还不赖 送的鼠标是罗技代工的,做工也没得说"
0,号称四星的酒店，可是房间之小，内部设施最多也就相当于Motel 168，锦江之星等简易旅馆，真的让人大失所望...下次一定不会再住了
1,"酒店是国航酒店,入住可以累计国航里程.这点比较好. 早晨种类很多,推荐入住"
1,装修简洁实用，但电源插口少，要配个接线器为好。另外浴缸的hot龙头请配图示，第一次来的一定弄很久。酒店lobby太大，早餐要历经磨难
0,我觉得这本书不适合在上大学或高中的朋友们，向我在读大学我觉得对我没有帮助，只适合入门级的读者
0,键盘手感没有开始的时候好了， 散热一般，机器硬盘温度一度达到58度
1,"OSX下摄像头能找到,但是没法用. 蓝牙和无线使用同一个按钮控制,蓝牙切换过程中无线网卡会收影响. 硬盘好像隔一会儿有吱吱声."
